,Unnamed: 0,Unnamed: 0.1,Title,Actors,Awards,BoxOffice,Country,DVD,Director,Genre,Language,Metascore,Plot,Poster,Production,Rated,Ratings,Released,Response,Runtime,Type,Website,Writer,Year,imdbID,imdbRating,imdbVotes,index,level_0,totalSeasons,Worldwide,Domestic,% Domestic,Foreign,% Foreign
0,,,Silence,"Andrew Garfield, Adam Driver, Liam Neeson, Tadanobu Asano",Nominated for 1 Oscar. Another 6 wins & 51 nominations.,"$7,063,885 ","USA, UK, Taiwan, Japan, Mexico, Italy",28-Mar-17,Martin Scorsese,"Drama, History","English, Japanese, Latin",79,"In the 17th century, two Portuguese Jesuit priests travel to Japan in an attempt to locate their mentor, who is rumored to have committed apostasy, and to propagate Catholicism.",https://m.media-amazon.com/images/M/MV5BMjY3OTk0NjA2NV5BMl5BanBnXkFtZTgwNTg3Mjc2MDI@._V1_SX300.jpg,Paramount Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",13-Jan-17,TRUE,161 min,movie,N/A,"Jay Cocks (screenplay by), Martin Scorsese (screenplay by), Shûsaku Endô (based on the novel by)",2016,tt0490215,7.1,"88,606",,,,,,,,
0,,,My Little Pony: The Movie,"Uzo Aduba, Ashleigh Ball, Adam Bengis, Emily Blunt",N/A,"$21,732,671 ","USA, Canada",9-Jan-18,Jayson Thiessen,"Animation, Adventure, Comedy, Drama, Family, Fantasy, Musical",English,39,"After a dark force conquers Canterlot, the Mane 6 embark on an unforgettable journey beyond Equestria where they meet new friends and exciting challenges on a quest to use the magic of friendship to save their homeland.",https://m.media-amazon.com/images/M/MV5BMmMxNWNhNjItZjhmMC00ZmViLThlYjItZDk5YTQ1MWZkOGM1XkEyXkFqcGdeQXVyNzY2ODYzOTU@._V1_SX300.jpg,Lionsgate,PG,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",6-Oct-17,TRUE,99 min,movie,N/A,"Meghan McCarthy (story by), Joe Ballarini (story by), Meghan McCarthy (screenplay by), Rita Hsiao (screenplay by), Michael Vogel (screenplay by), Lauren Faust (based on the television series created by)",2017,tt4131800,6.1,"5,396",,,,,,,,
0,,,Monster Hunt,"Baihe Bai, Boran Jing, Wu Jiang, Elaine Jin",5 wins & 16 nominations.,"$21,074 ","China, Hong Kong",1-Aug-16,Raman Hui,"Action, Adventure, Comedy, Fantasy",Mandarin,53,"In an ancient world where monsters rule the land while humans keep to their own kingdom, a baby monster, Wuba, is born to a human father and monster queen. When mortals and creatures alike ...",https://m.media-amazon.com/images/M/MV5BMTUyMjUzNDgxMV5BMl5BanBnXkFtZTgwMDUwNTQ2NzE@._V1_SX300.jpg,Edko Films,TV-Y7,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",22-Jan-16,TRUE,117 min,movie,N/A,"Alan Yuen (screenplay), Alan Yuen (story)",2015,tt3781476,6.1,"4,297",,,,,,,,
0,,,Let's Get Married,"Ivy Yi-Han Chen, Zuo Da, Yuanyuan Gao, Wu Jiang",N/A,"$462,918 ",China,N/A,Jiang Liu,"Comedy, Romance",Mandarin,N/A,"Wenwen, the owner of a bridal boutique, longs to find Mr. Right and walk down the aisle in one of her beautiful wedding gowns. Yi Wen, a violinist, wavers over her engagement after meeting ...",https://m.media-amazon.com/images/M/MV5BOTEzNTI5MDM2M15BMl5BanBnXkFtZTgwMTM0Nzk3NTE@._V1_SX300.jpg,China Lion Film Distribution,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",2-Apr-15,TRUE,127 min,movie,N/A,"Jiang Liu (screenplay), Hongwei Wang (screenplay), Yu Wang (screenplay), Nan Xu (screenplay)",2015,tt4572856,5.6,110,,,,,,,,
0,,,Cock and Bull,"Ye Liu, Yi Zhang, Bowen Duan, Ziwen Wang",2 wins & 3 nominations.,"$82,215 ",China,N/A,Baoping Cao,Crime,Chinese,N/A,A widowed father and tow truck operator is given two days to clear his name of a murder he did not commit.,https://m.media-amazon.com/images/M/MV5BNDM3MjIwYjYtMDBjYy00Zjc3LTkyZmMtODYxZjFkZWY5N2ZhXkEyXkFqcGdeQXVyMjExMzEyNTM@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",14-Sep-16,TRUE,110 min,movie,N/A,"Baoping Cao (script supervisor), Jianjun Yang (screenplay), Tianhui Zhang (screenplay)",2016,tt6067462,6.8,550,,,,,,,,
0,,,Detective Chinatown,"Baoqiang Wang, Haoran Liu, He Chen, Liya Tong",3 wins & 7 nominations.,"$435,718 ",China,N/A,Sicheng Chen,"Action, Comedy, Mystery","Mandarin, Thai",N/A,"After being rejected from the police college, a mannerly man travels to Bangkok where he and an energetic distant relative must solve a murder case.",https://m.media-amazon.com/images/M/MV5BZjk5NWJhNWEtMWZlZS00YThkLTg2ZmQtYzE5YTA5NmVhMmFlXkEyXkFqcGdeQXVyMTExNDQ2MTI@._V1_SX300.jpg,mm2 Entertainment,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",31-Dec-15,TRUE,136 min,movie,N/A,Sicheng Chen,2015,tt5290882,6.6,"1,378",,,,,,,,
0,,,Burnt,"Bradley Cooper, Sienna Miller, Daniel Brühl, Riccardo Scamarcio",6 wins & 1 nomination.,N/A,"USA, UK",26-Jan-16,John Wells,"Comedy, Drama","English, French, Italian",42,"Adam Jones (Bradley Cooper) is a chef who destroyed his career with drugs and diva behavior. He cleans up and returns to London, determined to redeem himself by spearheading a top restaurant that can gain three Michelin stars.",https://m.media-amazon.com/images/M/MV5BNjEzNTk2OTEwNF5BMl5BanBnXkFtZTgwNzExMTg0NjE@._V1_SX300.jpg,The Weinstein Company,R,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",30-Oct-15,TRUE,101 min,movie,N/A,"Steven Knight (screenplay), Michael Kalesniko (story)",2015,tt2503944,6.6,"98,763",,,,,,,,
0,,,Zoolander 2,"Justin Bieber, Jon Daly, Penélope Cruz, Ben Stiller",7 wins & 17 nominations.,"$29,782,560 ","USA, Italy",24-May-16,Ben Stiller,"Action, Comedy","English, Italian, Spanish",34,"Derek and Hansel are lured into modelling again, in Rome, where they find themselves the target of a sinister conspiracy.",https://m.media-amazon.com/images/M/MV5BMjI2MjQxNTQzOV5BMl5BanBnXkFtZTgwMDE2MTY2NzE@._V1_SX300.jpg,Paramount Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",12-Feb-16,TRUE,101 min,movie,N/A,"Justin Theroux, Ben Stiller, Nicholas Stoller, John Hamburg, Drake Sather (character Derek Zoolander), Ben Stiller (character Derek Zoolander)",2016,tt1608290,4.7,"60,948",,,,,,,,
0,,,Pitch Perfect 3,"Anna Kendrick, Rebel Wilson, Brittany Snow, Anna Camp",2 wins & 3 nominations.,"$104,880,310 ",USA,20-Mar-18,Trish Sie,"Comedy, Music","English, Papiamento",40,"Following their win at the world championship, the now separated Bellas reunite for one last singing competition at an overseas USO tour, but face a group who uses both instruments and voices.",https://m.media-amazon.com/images/M/MV5BMTU5NDI1MjkwMF5BMl5BanBnXkFtZTgwNjIxNTY2MzI@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",22-Dec-17,TRUE,93 min,movie,N/A,"Kay Cannon (screenplay by), Mike White (screenplay by), Kay Cannon (story by), Mickey Rapkin (based on the book by)",2017,tt4765284,5.8,"48,356",,,,,,,,
0,,,Our Little Sister,"Haruka Ayase, Masami Nagasawa, Kaho, Suzu Hirose",12 wins & 18 nominations.,"$466,986 ",Japan,22-Nov-16,Hirokazu Koreeda,"Drama, Family",Japanese,75,A story that revolves around three sisters who live in their grandmother's home and the arrival of their thirteen-year-old half sister.,https://m.media-amazon.com/images/M/MV5BNWQzYTFjYTktNWRkNS00MTc3LWJkMWYtZTdiZGY0ODE3NDRkXkEyXkFqcGdeQXVyMTIyNzY1NzM@._V1_SX300.jpg,Sony Pictures Classics,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",13-Jun-15,TRUE,127 min,movie,N/A,"Akimi Yoshida (manga), Hirokazu Koreeda (screenplay)",2015,tt3756788,7.5,"10,122",,,,,,,,
0,,,Chronicles of Evil,"Hyeon-ju Son, Dong-seok Ma, Daniel Choi, Seo-Joon Park",1 win & 5 nominations.,N/A,South Korea,N/A,Woon-hak Baek,"Crime, Thriller",Korean,N/A,A decorated detective involved in a taxi driver's death realizes he is caught in a trap and must untangle past mistakes to figure out why he was targeted in the first place.,https://m.media-amazon.com/images/M/MV5BMzFkNTE1MzMtYTYwOS00Y2Y5LTk3NzEtNmY0MGFhMWExNTkxXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg,CJ Entertainment,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}]",14-May-15,TRUE,102 min,movie,N/A,"Woon-hak Baek, Kang Full (comic)",2015,tt4619940,6.8,"1,053",,,,,,,,
0,,,Vice,"Christian Bale, Amy Adams, Steve Carell, Sam Rockwell",N/A,N/A,USA,2-Apr-19,Adam McKay,"Biography, Comedy, Drama","English, Arabic",61,"The story of Dick Cheney, an unassuming bureaucratic Washington insider, who quietly wielded immense power as Vice President to George W. Bush, reshaping the country and the globe in ways that we still feel today.",https://m.media-amazon.com/images/M/MV5BMTY1NjM0MzgxMV5BMl5BanBnXkFtZTgwNDc4NTY0NjM@._V1_SX300.jpg,Annapurna Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",25-Dec-18,TRUE,132 min,movie,N/A,Adam McKay,2018,tt6266538,7.2,"91,195",,,,,,,,
0,,,Home Again,"Reese Witherspoon, Michael Sheen, Candice Bergen, Pico Alexander",N/A,"$26,353,346 ",USA,12-Dec-17,Hallie Meyers-Shyer,"Comedy, Drama, Romance",English,41,Life for a single mom in Los Angeles takes an unexpected turn when she allows three young guys to move in with her.,https://m.media-amazon.com/images/M/MV5BNDMxNTQ0NjIwOV5BMl5BanBnXkFtZTgwODE5NjA5MjI@._V1_SX300.jpg,Open Road Films,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",8-Sep-17,TRUE,97 min,movie,N/A,Hallie Meyers-Shyer,2017,tt5719700,5.8,"24,072",,,,,,,,
0,,,The Negotiation,"Ye-jin Son, Hyun Bin, Sang-ho Kim, Young-nam Jang",N/A,N/A,South Korea,N/A,Jong-suk Lee,"Action, Crime, Thriller","Korean, English",N/A,"An ace crisis negotiator faces off against a cold-blooded hostage taker. Over the course of 21 hours, she attempts to crack his unusually calm demeanor and force him to reveal his motivations.",https://m.media-amazon.com/images/M/MV5BMzg2MzZjZTgtMWEyNi00M2YxLWE5ZDktNzc4OTVjNzQyNDc1XkEyXkFqcGdeQXVyNDcyMjQ4MzU@._V1_SX300.jpg,CJ Entertainment,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}]",19-Sep-18,TRUE,114 min,movie,N/A,"Sung-Hyun Choi, Park Myeong-Chan (comic)",2018,tt6904272,6.5,"1,188",,,,,,,,
0,,,Wind River,"Kelsey Asbille, Jeremy Renner, Julia Jones, Teo Briones",8 wins & 18 nominations.,"$33,782,714 ","UK, Canada, USA",14-Nov-17,Taylor Sheridan,"Crime, Drama, Mystery, Thriller",English,73,A veteran hunter helps an FBI agent investigate the murder of a young woman on a Wyoming Native American reservation.,https://m.media-amazon.com/images/M/MV5BMTUyMjU1OTUwM15BMl5BanBnXkFtZTgwMDg1NDQ2MjI@._V1_SX300.jpg,The Weinstein Company,R,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",18-Aug-17,TRUE,107 min,movie,N/A,Taylor Sheridan,2017,tt5362988,7.7,"178,778",,,,,,,,
0,,,Kung Fu Panda 3,"Jack Black, Bryan Cranston, Dustin Hoffman, Angelina Jolie",1 win & 10 nominations.,"$128,341,070 ","China, USA",28-Jun-16,"Alessandro Carloni, Jennifer Yuh Nelson","Animation, Action, Adventure, Comedy, Family, Fantasy",English,66,"Continuing his ""legendary adventures of awesomeness"", Po must face two hugely epic, but different threats: one supernatural and the other a little closer to home.",https://m.media-amazon.com/images/M/MV5BMTUyNzgxNjg2M15BMl5BanBnXkFtZTgwMTY1NDI1NjE@._V1_SX300.jpg,DreamWorks Animation,PG,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",29-Jan-16,TRUE,95 min,movie,N/A,"Jonathan Aibel, Glenn Berger",2016,tt2267968,7.1,"120,554",,,,,,,,
0,,,Wolf Warrior 2,"Jing Wu, Frank Grillo, Celina Jade, Gang Wu",2 nominations.,"$2,720,898 ",China,12-Dec-17,Jing Wu,"Action, Drama, Thriller, War","Mandarin, English, French",44,"China's deadliest special forces operative settles into a quiet life on the sea. When sadistic mercenaries begin targeting nearby civilians, he must leave his newfound peace behind and return to his duties as a soldier and protector.",https://m.media-amazon.com/images/M/MV5BOTczYWIyZTItYzA0Yi00ZTc3LThiNTYtYjQwMGQ1YTAxMzVlXkEyXkFqcGdeQXVyNzc2MTYxMzI@._V1_SX300.jpg,Well Go USA Entertainment,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",27-Jul-17,TRUE,123 min,movie,N/A,"Qun Dong, Yan Gao, Yi Liu, Jing Wu",2017,tt7131870,6.1,"5,941",,,,,,,,
0,,,Hotel Artemis,"Jodie Foster, Sterling K. Brown, Sofia Boutella, Jeff Goldblum",N/A,N/A,"UK, USA",9-Oct-18,Drew Pearce,"Action, Crime, Drama, Sci-Fi, Thriller","English, French",58,"Set in riot-torn, near-future Los Angeles, 'Hotel Artemis' follows the Nurse, who runs a secret, members-only emergency room for criminals.",https://m.media-amazon.com/images/M/MV5BMDhhNWE3NmQtY2Y1OC00MzQ4LWJhNjktZWEzNjEzMTE3YWIyXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_SX300.jpg,Global Road Entertainment,R,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",8-Jun-18,TRUE,94 min,movie,N/A,Drew Pearce,2018,tt5834262,6.1,"34,754",,,,,,,,
0,,,All Eyez on Me,"Demetrius Shipp Jr., Danai Gurira, Kat Graham, Hill Harper",1 nomination.,"$44,892,121 ",USA,5-Sep-17,Benny Boom,"Biography, Drama, Music",English,38,"Tells the true and untold story of prolific rapper, actor, poet and activist Tupac Shakur.",https://m.media-amazon.com/images/M/MV5BMTc5NzQ4NzU4OF5BMl5BanBnXkFtZTgwNTkxMzE0MjI@._V1_SX300.jpg,SUMMIT/CODEBLACK FILMS/LIONSGATE,R,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '38/100'}]",16-Jun-17,TRUE,139 min,movie,N/A,"Jeremy Haft, Eddie Gonzalez, Steven Bagatourian",2017,tt1666185,5.8,"19,158",,,,,,,,
0,,,The Big Sick,"Kumail Nanjiani, Zoe Kazan, Holly Hunter, Ray Romano",Nominated for 1 Oscar. Another 16 wins & 84 nominations.,"$42,824,653 ",USA,19-Sep-17,Michael Showalter,"Comedy, Drama, Romance","English, Urdu",86,"Pakistan-born comedian Kumail Nanjiani and grad student Emily Gardner fall in love but struggle as their cultures clash. When Emily contracts a mysterious illness, Kumail finds himself forced to face her feisty parents, his family's expectations, and his true feelings.",https://m.media-amazon.com/images/M/MV5BZWM4YzZjOTEtZmU5ZS00ZTRkLWFiNjAtZTEwNzIzMDM5MjdmXkEyXkFqcGdeQXVyNDg2MjUxNjM@._V1_SX300.jpg,Amazon Studios,R,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",14-Jul-17,TRUE,120 min,movie,N/A,"Emily V. Gordon, Kumail Nanjiani",2017,tt5462602,7.6,"108,504",,,,,,,,
0,,,Golden Job,"Ekin Cheng, Jordan Chan, Michael Tse, Kar Lok Chin",N/A,N/A,Hong Kong,N/A,Kar Lok Chin,"Action, Adventure","Cantonese, Mandarin, English, Japanese, Hungarian",N/A,A group of mercenaries come together to pull of an epic heist.,https://m.media-amazon.com/images/M/MV5BYjM3NWMxMDctZDEzYy00ZmMxLWI5NmMtZDhiNTBkMGFkOGY1XkEyXkFqcGdeQXVyMTc3MjY3NTY@._V1_SX300.jpg,Well Go USA Entertainment,TV-14,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",28-Sep-18,TRUE,100 min,movie,N/A,"Susan Chan, Chi-Yin Cheung, Kar Lok Chin, Dong-kyu Kim (script writer), Kin-Lok Kwok (screenplay), Erica Li (screenplay), Heiward Mak (screenplay)",2018,tt7521990,5.6,696,,,,,,,,
0,,,Alvin and the Chipmunks: The Road Chip,"Jason Lee, Justin Long, Matthew Gray Gubler, Jesse McCartney",1 win & 4 nominations.,"$66,580,191 ",USA,15-Mar-16,Walt Becker,"Animation, Adventure, Comedy, Family, Fantasy, Music","English, Spanish",33,"Through a series of misunderstandings, Alvin, Simon and Theodore come to believe that Dave is going to propose to his new girlfriend in Miami...and dump them. They have three days to get to him and stop the proposal, saving themselves not only from losing Dave but possibly from gaining a terrible stepbrother.",https://m.media-amazon.com/images/M/MV5BYWMzZDhmM2EtZTM2Yy00ZmE3LTlmYzYtMzE2OTA2Yzk2YjM4XkEyXkFqcGdeQXVyODk1MzE0Mzk@._V1_SX300.jpg,20th Century Fox,PG,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '33/100'}]",18-Dec-15,TRUE,92 min,movie,N/A,"Ross Bagdasarian (characters), Janice Karman (characters), Randi Mayem Singer, Adam Sztykiel",2015,tt2974918,5,"15,098",,,,,,,,
0,,,I Want to Eat Your Pancreas,"Mahiro Takasugi, Lynn, Yukiyo Fujii, Yuma Uchida",N/A,N/A,Japan,N/A,Shin'ichirô Ushijima,"Animation, Drama, Romance",Japanese,N/A,"A young man begins to fall in love with one of his classmates, who is slowly dying from a fatal pancreatic disease, and helps her live her life to the fullest before she inevitably passes on.",https://m.media-amazon.com/images/M/MV5BZTE2NzJmNWUtYzJhYi00YjIxLWI3YTEtZWZhMzUxZTQ1OWFlXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_SX300.jpg,N/A,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",1-Sep-18,TRUE,108 min,movie,N/A,"Yoru Sumino (novel), Shin'ichirô Ushijima (screenplay), Erica Mendez (adaptation)",2018,tt7236034,7.8,"1,991",,,,,,,,
0,,,Insidious: The Last Key,"Lin Shaye, Leigh Whannell, Angus Sampson, Kirk Acevedo",N/A,"$29,581,355 ","Canada, USA",3-Apr-18,Adam Robitel,"Horror, Mystery, Thriller",English,49,"Parapsychologist Dr. Elise Rainier faces her most fearsome and personal haunting yet, as she is drawn back to her ghostly childhood home, where the terror began.",https://m.media-amazon.com/images/M/MV5BMjQ3NTgzNjk4MF5BMl5BanBnXkFtZTgwNDE0MTUxNDM@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",5-Jan-18,TRUE,103 min,movie,N/A,"Leigh Whannell, Leigh Whannell (based on characters created by)",2018,tt5726086,5.7,"45,551",,,,,,,,
0,,,Breaking In,"Gabrielle Union, Billy Burke, Richard Cabral, Ajiona Alexus",N/A,N/A,"USA, Japan",7-Aug-18,James McTeigue,"Action, Crime, Drama, Thriller",English,42,A woman fights to protect her family during a home invasion.,https://m.media-amazon.com/images/M/MV5BNTQwNjc3NjE5MF5BMl5BanBnXkFtZTgwNTEzMDg5NDM@._V1_SX300.jpg,Universal Pictures,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '26%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",11-May-18,TRUE,88 min,movie,N/A,"Ryan Engle (screenplay by), Jaime Primak Sullivan (story by)",2018,tt7137846,5.4,"11,007",,,,,,,,
0,,,Rough Night,"Scarlett Johansson, Jillian Bell, Zoë Kravitz, Ilana Glazer",1 win & 1 nomination.,"$22,092,592 ",USA,5-Sep-17,Lucia Aniello,"Comedy, Crime, Thriller","English, Spanish",51,Things go terribly wrong for a group of girlfriends who hire a male stripper for a bachelorette party in Miami.,https://m.media-amazon.com/images/M/MV5BODY1NDUzNzY4MV5BMl5BanBnXkFtZTgwNzc3NzcyMjI@._V1_SX300.jpg,Columbia Pictures,R,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",16-Jun-17,TRUE,101 min,movie,N/A,"Lucia Aniello, Paul W. Downs",2017,tt4799050,5.2,"41,539",,,,,,,,
0,,,Goldbuster,"Sandra Kwan Yue Ng, Francis Ng, Yi Zhang, Alex Fong",N/A,N/A,"China, Hong Kong",N/A,Sandra Kwan Yue Ng,"Comedy, Fantasy","Cantonese, Mandarin",N/A,"A quirky internet star, a pair of retired gangsters, and the black sheep of a prolific family of herbalists are a few of the oddball tenants that call the dilapidated apartments of Humble ...",https://m.media-amazon.com/images/M/MV5BMGM3MjUwOTQtYzU4Mi00MDUzLTg0ZjItY2VjZDM0MmI0ZDVhXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.3/10'}]",5-Jan-18,TRUE,89 min,movie,N/A,"Muchun Cha, Yee-Hing Wong, Yunhai Zhou",2017,tt7743588,4.3,169,,,,,,,,
0,,,Love Live! The School Idol Movie,"Cristina Valenzuela, Erica Lindbeck, Laura Post, Ryan Bartley",1 nomination.,N/A,Japan,N/A,Takahiko Kyogoku,"Animation, Comedy, Music",Japanese,N/A,"The story of the film begins after the events of the second season, at the graduation ceremony of the third-year students. Knowing that the graduation of the third-year members means the ...",https://m.media-amazon.com/images/M/MV5BMjQzODQzNzQ0MV5BMl5BanBnXkFtZTgwNDYzMDUxODE@._V1_SX300.jpg,N/A,Not Rated,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",13-Jun-15,TRUE,99 min,movie,N/A,"Jukki Hanada, Sakurako Kimino (original story)",2015,tt3837248,7,382,,,,,,,,
